"chromosome","window_start","window_end","snp_count","T2D","T1D_p1","T1D_p2","new_term_p1","new_term_p2","T2D_diff","FST"
"21",1,500000,8170,638.41605390975,55.7886900102021,35.0229392542969,582.627363899548,603.393114655453,593.010239277501,0.009540547
"21",10000001,10500000,7792,813.784758533977,130.881876005034,52.5818101543264,682.902882528942,761.20294837965,722.052915454296,0.000476453
"21",1000001,1500000,5976,565.213726831251,50.9148756782524,22.7194886529323,514.298851152998,542.494238178318,528.396544665658,0.004981418
"21",10500001,11000000,8195,720.421679217892,40.0743691703101,59.8598871605209,680.347310047582,660.561792057371,670.454551052477,0.003735162
"21",11000001,11500000,5253,664.846194034311,59.6245940176887,66.4364393606593,605.221600016623,598.409754673652,601.815677345137,-0.001834735
"21",11500001,12000000,8343,668.690296799439,110.69399883291,13.7496101640136,557.996297966529,654.940686635426,606.468492300977,0.007264112
"21",12000001,12500000,5744,657.976891414379,108.701448614505,47.3216606766655,549.275442799873,610.655230737713,579.965336768793,0.011735623
"21",12500001,13000000,5711,555.088021552976,49.7181144366477,36.2570623824722,505.369907116328,518.830959170504,512.100433143416,0.002035285
"21",13000001,13500000,7341,730.419948181458,34.94831966942,58.3347339806787,695.471628512038,672.085214200779,683.778421356408,0.00210693
"21",13500001,14000000,6353,765.264728830429,44.1577477201499,54.8985608136281,721.106981110279,710.366168016801,715.73657456354,0.009719703
"21",1500001,2000000,7011,725.480566997634,88.4138918973767,41.7155216147075,637.066675100257,683.765045382926,660.415860241592,0.004818425
"21",2000001,2500000,9551,600.822747895407,53.5604521048372,31.8652612462029,547.26229579057,568.957486649204,558.109891219887,0.005724118
"21",2500001,3000000,8531,697.014935974614,23.7657683363941,32.8856599568098,673.24916763822,664.129276017804,668.689221828012,0.00029563
"21",3000001,3500000,3387,595.217421940426,40.7546566182355,59.6039783483648,554.462765322191,535.613443592061,545.038104457126,0.004697893
"21",3500001,4000000,7779,795.531476494667,68.3835155952693,18.9061659190047,727.147960899398,776.625310575662,751.88663573753,0.008742221
"21",4000001,4500000,8607,616.670286534558,104.309637575891,59.8560308304441,512.360648958667,556.814255704114,534.587452331391,0.003050457
"21",4500001,5000000,9131,717.848127366306,30.8018972050631,57.9431930237188,687.046230161242,659.904934342587,673.475582251915,0.008722297
"21",5000001,5500000,9090,743.370784230385,116.15469498717,119.781996460166,627.216089243215,623.588787770219,625.402438506717,0.002854801
"21",500001,1000000,5742,603.241354265221,70.9843941192812,70.6689010963382,532.25696014594,532.572453168883,532.414706657411,0.003977194
"21",5500001,6000000,10928,1025.65139662698,145.927989367861,78.184831849765,879.723407259124,947.46656477722,913.594986018172,0.001587763
"21",6000001,6500000,6692,812.668803504712,41.6336053147534,38.6857846120838,771.035198189958,773.983018892628,772.509108541293,0.007107501
"21",6500001,7000000,8393,1254.39757352369,86.1703470269713,162.886699438808,1168.22722649672,1091.51087408488,1129.8690502908,-0.006715529
"21",7000001,7500000,12857,1349.22199836251,77.5702833702671,157.73526146161,1271.65171499224,1191.4867369009,1231.56922594657,0.013389218
"21",7500001,8000000,8832,1801.71518644324,240.08190134936,196.794527417151,1561.63328509388,1604.92065902609,1583.27697205998,0.02173566
"21",8000001,8500000,12108,962.671374732599,96.0394085248117,91.1809148608882,866.631966207788,871.490459871711,869.061213039749,0.005103233
"21",8500001,9000000,13069,1357.12595460456,50.4198307017796,324.224693375116,1306.70612390278,1032.90126122945,1169.80369256611,0.013252697
"21",9000001,9500000,8792,870.338111730554,69.4082701866137,63.5109407716664,800.929841543941,806.827170958888,803.878506251414,0.002740264
"21",9500001,10000000,8056,952.53811879766,49.6774213004683,53.873272925397,902.860697497192,898.664845872263,900.762771684727,0.015425282
"22",1,500000,3653,529.851041867907,45.1670889971429,39.2237934048608,484.683952870764,490.627248463046,487.655600666905,0.00119123
"22",10000001,10500000,3260,551.26617533619,46.9599970545096,81.1175903686235,504.30617828168,470.148584967566,487.227381624623,0.005182389
"22",1000001,1500000,9614,805.837961193727,42.6244268934533,39.4087226080155,763.213534300274,766.429238585712,764.821386442993,0.012879249
"22",10500001,11000000,4517,723.924729155391,78.3528875541597,85.9231937839359,645.571841601231,638.001535371455,641.786688486343,-0.00608413
"22",11000001,11500000,7735,629.918414260843,59.1174670138134,37.3104274271609,570.800947247029,592.607986833682,581.704467040356,0.009419967
"22",11500001,12000000,7470,576.13501729905,44.5356024963694,43.9646574804792,531.59941480268,532.17035981857,531.884887310625,0.005412306
"22",12000001,12500000,6468,766.602811104036,65.9423919345718,45.1982897115813,700.660419169464,721.404521392455,711.032470280959,0.013894602
"22",12500001,13000000,7317,876.83462131377,105.032759827125,42.8146206150996,771.801861486645,834.020000698671,802.910931092658,0.019002488
"22",13000001,13500000,5079,980.133300149086,33.8922926684318,31.019153167741,946.241007480654,949.114146981345,947.677577230999,0.027496839
"22",1500001,2000000,7331,770.507962420408,169.62656169472,62.3055729484331,600.881400725688,708.202389471975,654.541895098831,0.011610161
"22",2000001,2500000,3383,629.876861522098,49.7738756877079,57.3891484013511,580.10298583439,572.487713120747,576.295349477568,0.013100138
"22",2500001,3000000,5770,759.480037582602,137.683470193297,102.995272390166,621.796567389305,656.484765192436,639.14066629087,0.012796986
"22",3000001,3500000,4664,1042.99962717199,151.082061725239,134.276009093694,891.917565446747,908.723618078293,900.32059176252,0.025632558
"22",3500001,4000000,11683,846.354274669808,50.1903851937095,30.5549277394603,796.163889476098,815.799346930347,805.981618203223,0.010706398
"22",4000001,4500000,6951,602.146587093608,42.7200951143022,84.6966335600155,559.426491979306,517.449953533593,538.438222756449,0.000145686
"22",4500001,5000000,6073,823.058264374442,71.378835987518,135.066940757053,751.679428386924,687.991323617389,719.835376002156,-5.66e-05
"22",5000001,5500000,6049,746.932613361627,81.0680249594734,99.8725284460961,665.864588402153,647.060084915531,656.462336658842,-0.0018805
"22",500001,1000000,3697,576.838336909001,80.9505190356067,56.0155219388107,495.887817873394,520.82281497019,508.355316421792,0.000860055
"22",5500001,6000000,6768,776.334266561666,70.2456196774438,40.2498409316031,706.088646884222,736.084425630062,721.086536257142,0.006034135
"22",6000001,6500000,7295,659.602364081264,146.974799427117,23.469380569135,512.627564654147,636.132983512129,574.380274083138,0.004556167
"22",6500001,7000000,10602,882.708275504672,110.492301772058,166.171906673204,772.215973732615,716.536368831468,744.376171282041,0.006429497
"22",7000001,7500000,9559,1004.66297455906,108.566129491664,37.5373347712157,896.096845067397,967.125639787846,931.611242427622,-0.002658099
"22",7500001,8000000,6768,1009.48715889515,92.5340427156189,197.293068464627,916.953116179531,812.194090430523,864.573603305027,0.004082221
"22",8000001,8500000,10017,901.36013419347,65.6971034205344,179.941310586029,835.663030772936,721.418823607441,778.540927190188,0.000431777
"22",8500001,9000000,5704,723.89998546576,130.641956777152,74.8942483209976,593.258028688608,649.005737144762,621.131882916685,0.007875839
"22",9000001,9500000,5634,687.393964264658,56.7938219938515,117.911606426031,630.600142270807,569.482357838628,600.041250054717,0.012181191
"22",9500001,10000000,5812,647.602971550485,68.8018505045475,66.315348260061,578.801121045937,581.287623290424,580.04437216818,0.000335085
"23",1,500000,7797,658.542224734949,51.2005505427805,39.9192853118147,607.341674192168,618.622939423134,612.982306807651,0.008655213
"23",10000001,10500000,7376,527.622351690196,15.8964927598572,16.3328541659139,511.725858930338,511.289497524282,511.50767822731,0.000199605
"23",1000001,1500000,4026,546.347390162111,45.7379486372884,56.6298481315316,500.609441524823,489.717542030579,495.163491777701,0.010037258
"23",10500001,11000000,6580,575.323151840683,76.316138129012,64.5434636496793,499.007013711671,510.779688191004,504.893350951337,0.000701195
"23",11000001,11500000,4016,583.756542929666,69.6229290193151,42.4724540260577,514.133613910351,541.284088903609,527.70885140698,0.007939046
"23",11500001,12000000,4151,609.645230577065,32.7595860121437,24.6254744698526,576.885644564922,585.019756107213,580.952700336067,0.017705724
"23",12000001,12500000,8144,573.935279777288,42.5559322334739,43.2593165809667,531.379347543814,530.675963196321,531.027655370068,0.005058831
"23",12500001,13000000,3018,558.915057555219,62.543520486317,49.2018154398211,496.371537068902,509.713242115398,503.04238959215,0.012104839
"23",1500001,2000000,2984,516.20337565017,39.3416537784287,46.013706069356,476.861721871741,470.189669580814,473.525695726277,0.007800752
"23",2000001,2500000,6941,600.766023714561,37.3092794332479,24.3869431998755,563.456744281313,576.379080514685,569.917912397999,-0.002175789
"23",2500001,3000000,4374,448.864811870779,28.9023745230443,36.367436147164,419.962437347735,412.497375723615,416.229906535675,0.00320028
"23",3000001,3500000,4944,497.515090435045,24.7977796533378,40.4669994043943,472.717310781707,457.048091030651,464.882700906179,0.000640635
"23",3500001,4000000,5805,1045.63089988776,217.842601134776,221.514532728092,827.788298752988,824.116367159673,825.952332956331,0.001271462
"23",4000001,4500000,4890,915.510983574466,99.1527041270747,159.451100944614,816.358279447391,756.059882629852,786.209081038622,0.003708978
"23",4500001,5000000,4670,628.608390004767,49.893036617279,18.2335619108198,578.715353387488,610.374828093947,594.545090740718,0.011166282
"23",5000001,5500000,6559,725.523787942104,51.6778549340379,25.5858606197289,673.845933008066,699.937927322375,686.89193016522,0.005726573
"23",500001,1000000,5738,555.976012334373,69.0430969222507,36.2269305044756,486.932915412122,519.749081829897,503.34099862101,0.007274865
"23",5500001,6000000,7130,797.993446783774,19.7805058928352,35.4986970990576,778.212940890939,762.494749684716,770.353845287827,-0.003702137
"23",6000001,6500000,7258,730.287214461394,124.214327896043,65.8501637932932,606.072886565351,664.437050668101,635.254968616726,-0.00096098
"23",6500001,7000000,5702,646.219393852356,12.6435088589205,26.3002653222284,633.575884993435,619.919128530128,626.747506761782,0.003742426
"23",7000001,7500000,4444,1005.75987610379,195.75152733631,22.6590637122863,810.008348767478,983.100812391502,896.55458057949,0.004115013
"23",7500001,8000000,5802,734.677584135556,90.5942858668714,49.6836900558847,644.083298268684,684.993894079671,664.538596174178,0.002064852
"23",8000001,8500000,4840,1062.1419858888,78.5510431135917,63.2115481581277,983.590942775205,998.930437730669,991.260690252937,0.016001772
"23",8500001,9000000,7787,591.638928243847,24.7482580565556,76.6736286611995,566.890670187291,514.965299582647,540.927984884969,0.002515881
"23",9000001,9500000,7153,609.841320583801,50.296476419142,31.3202303431754,559.544844164659,578.521090240625,569.032967202642,0.005153053
"23",9500001,10000000,5909,587.251044729899,70.327207787006,116.120823042816,516.923836942893,471.130221687083,494.027029314988,0.003048889
"24",1,500000,9952,512.940484152001,36.3775688942987,13.5832386553084,476.562915257702,499.357245496692,487.960080377197,0.009000268
"24",10000001,10500000,6098,629.910967664051,24.9209986387141,31.0921145106549,604.989969025337,598.818853153396,601.904411089366,0.008116445
"24",1000001,1500000,5016,611.311231047002,33.9837600717874,33.704244081011,577.327470975215,577.606986965991,577.467228970603,0.011087837
"24",10500001,11000000,6930,547.169039321525,41.3930946168111,70.4660912235995,505.775944704714,476.702948097925,491.23944640132,0.003070102
"24",11000001,11500000,8509,621.892732596345,88.4507069207757,20.3132339155272,533.442025675569,601.579498680818,567.510762178194,0.008546819
"24",11500001,12000000,8095,578.946455808458,32.9293640629476,39.6257340249576,546.017091745511,539.320721783501,542.668906764506,0.009319662
"24",12000001,12500000,7249,687.96147684395,78.1430966851331,122.216563362948,609.818380158817,565.744913481001,587.781646819909,0.002830275
"24",12500001,13000000,168,516.24040863367,91.2954739122065,34.3523560354296,424.944934721463,481.88805259824,453.416493659852,0.172963475
"24",1500001,2000000,3613,503.245364828887,18.1911684286533,10.6838216255564,485.054196400233,492.56154320333,488.807869801782,0.010221119
"24",2000001,2500000,2672,494.641525947693,21.5345557369801,30.0107668565397,473.106970210712,464.630759091153,468.868864650933,0.012849579
"24",2500001,3000000,5575,493.222675298326,36.3915913401142,37.3311741125217,456.831083958212,455.891501185804,456.361292572008,0.002532467
"24",3000001,3500000,9243,650.136271410855,82.5194432360877,21.4291914125788,567.616828174767,628.707079998276,598.161954086521,0.007545074
"24",3500001,4000000,6900,732.488121743896,62.5390199615649,72.3664931394014,669.949101782331,660.121628604495,665.035365193413,0.008681242
"24",4000001,4500000,8180,591.971904100646,20.7624060843955,24.1157808564749,571.209498016251,567.856123244172,569.532810630211,0.003921172
"24",4500001,5000000,9250,518.534175993584,32.2532011340372,33.3677006323123,486.280974859546,485.166475361271,485.723725110409,0.002924792
"24",5000001,5500000,5164,688.30300572273,35.141528096734,24.0056305572216,653.161477625996,664.297375165508,658.729426395752,0.01648632
"24",500001,1000000,5754,567.348368880193,52.8529372784105,54.4396352450494,514.495431601783,512.908733635144,513.702082618463,0.008312018
"24",5500001,6000000,7570,875.100303330197,110.592660772527,63.4124970799021,764.50764255767,811.687806250295,788.097724403982,0.012150633
"24",6000001,6500000,7375,621.140323828731,17.2781730525021,52.6418722985109,603.862150776229,568.49845153022,586.180301153225,0.008544886
"24",6500001,7000000,7809,837.169856563967,38.1038200625189,145.569179147104,799.066036501448,691.600677416864,745.333356959156,0.012156387
"24",7000001,7500000,8157,642.084390954173,24.1910998848907,47.5691633335518,617.893291069282,594.515227620621,606.204259344951,-0.000963044
"24",7500001,8000000,10862,1042.05644186202,73.7128450535238,44.8710223562666,968.343596808496,997.185419505753,982.764508157125,-0.005808035
"24",8000001,8500000,9052,1111.42604332071,71.1231893699733,125.356333399948,1040.30285395074,986.069709920761,1013.18628193575,-0.006623746
"24",8500001,9000000,4251,745.498308040638,39.5063763237049,94.3089424770733,705.991931716933,651.189365563565,678.590648640249,0.00341601
"24",9000001,9500000,8900,766.428144825913,55.3893054160435,34.5680368836038,711.03883940987,731.86010794231,721.44947367609,0.001654169
"24",9500001,10000000,5329,461.188322342103,12.5373414970527,16.2203100722545,448.65098084505,444.968012269848,446.809496557449,0.001957549
"25",1,500000,4858,618.06486249587,33.7524738436477,25.2245262480428,584.312388652223,592.840336247828,588.576362450025,0.015818142
"25",10000001,10500000,7761,767.189353107358,27.8225433573389,150.841673227624,739.366809750019,616.347679879735,677.857244814877,0.010897085
"25",1000001,1500000,8183,590.570773536689,22.8810717293527,11.7609727734816,567.689701807336,578.809800763207,573.249751285271,0.001369045
"25",10500001,11000000,7649,545.278472996666,65.5907960780314,24.3847951834032,479.687676918635,520.893677813263,500.290677365949,0.006490787
"25",11000001,11500000,6863,523.220787714497,28.2451920109888,39.3770348612161,494.975595703509,483.843752853281,489.409674278395,0.001897501
"25",1500001,2000000,5645,568.583644330996,42.2976367455121,27.3384286867222,526.286007585484,541.245215644274,533.765611614879,0.001705182
"25",2000001,2500000,5613,708.831757519001,22.6140836646664,33.5737767995743,686.217673854335,675.257980719427,680.737827286881,0.015661476
"25",2500001,3000000,11384,731.490232928103,120.663675178454,173.00735390198,610.82655774965,558.482879026124,584.654718387887,0.001270223
"25",3000001,3500000,4885,666.117335997013,14.8325004640501,19.2250447703263,651.284835532962,646.892291226686,649.088563379824,0.012770228
"25",3500001,4000000,8501,568.827973407111,62.9694315586676,19.0849500540353,505.858541848444,549.743023353076,527.80078260076,0.001606372
"25",4000001,4500000,12830,756.65374026756,39.9346924600541,62.7810325926694,716.719047807506,693.872707674891,705.295877741199,0.00724165
"25",4500001,5000000,12390,608.967064767436,25.2088976398227,43.6749325663841,583.758167127613,565.292132201052,574.525149664332,0.009153713
"25",5000001,5500000,9181,681.629258736211,94.2845932990313,24.8138107655104,587.34466543718,656.815447970701,622.08005670394,0.004266119
"25",500001,1000000,4576,682.977960413526,46.1414467909271,47.6583784424511,636.836513622598,635.319581971075,636.078047796836,0.013188227
"25",5500001,6000000,13106,795.368736204458,93.6273159943812,75.3727910786693,701.741420210077,719.995945125789,710.868682667933,0.00103516
"25",6000001,6500000,9901,966.333266413887,45.4455851585371,89.8122569975094,920.88768125535,876.521009416378,898.704345335864,-0.004512768
"25",6500001,7000000,12811,631.833975761168,21.3228749321424,51.6099511802022,610.511100829026,580.224024580966,595.367562704996,0.007229253
"25",7000001,7500000,10182,635.235884822556,27.7089367143926,48.3597126840032,607.526948108163,586.876172138553,597.201560123358,0.00299902
"25",7500001,8000000,11712,756.9177934732,132.641120757733,58.6916295803676,624.276672715467,698.226163892832,661.251418304149,0.006817362
"25",8000001,8500000,7586,592.019416097828,38.696348065554,27.8710905815969,553.323068032274,564.148325516231,558.735696774253,0.005173221
"25",8500001,9000000,7922,804.594634365771,74.1254346612841,26.8225163751777,730.469199704487,777.772117990593,754.12065884754,-0.003707782
"25",9000001,9500000,7141,743.144792644074,28.933541914128,35.1701551200094,714.211250729946,707.974637524065,711.092944127005,0.00910433
"25",9500001,10000000,7947,960.27175675951,124.669824802244,107.94774258275,835.601931957266,852.32401417676,843.962973067013,0.012609801
"26",1,500000,3983,489.059381147388,32.493412976226,39.3791395317166,456.565968171162,449.680241615672,453.123104893417,0.003367196
"26",10000001,10500000,6517,793.095825349737,156.178549601085,55.3406152589014,636.917275748652,737.755210090836,687.336242919744,-0.001379049
"26",1000001,1500000,3900,924.453142874474,66.791769175572,74.2487965648252,857.661373698902,850.204346309649,853.932860004275,0.019690916
"26",10500001,11000000,8311,784.910217590164,53.860531426224,46.2135253530869,731.04968616394,738.696692237078,734.873189200509,-0.000416498
"26",11000001,11500000,3058,782.859118144443,118.108269657532,47.1865185172646,664.75084848691,735.672599627178,700.211724057044,-0.002991032
"26",1500001,2000000,5916,534.769769921142,72.8039921890741,30.3002435930393,461.965777732068,504.469526328103,483.217652030085,0.000905674
"26",2000001,2500000,5190,662.14569172413,53.6273053529148,29.8778931077686,608.518386371215,632.267798616362,620.393092493789,-0.002245971
"26",2500001,3000000,9125,572.69458146597,61.2781968858326,47.8528614235984,511.416384580138,524.841720042372,518.129052311255,-0.00073275
"26",3000001,3500000,11993,669.784932264622,42.3271852961334,44.0522240423015,627.457746968488,625.73270822232,626.595227595404,-0.001292405
"26",3500001,4000000,5775,521.929926185534,41.0426517129526,14.8490066507511,480.887274472581,507.080919534783,493.984097003682,0.006171327
"26",4000001,4500000,5619,724.334122919739,35.9479939286975,65.5011536016464,688.386128991042,658.832969318093,673.609549154568,0.012158675
"26",4500001,5000000,9850,833.634668848012,67.8303921561746,72.6085895572178,765.804276691837,761.026079290794,763.415177991315,0.011172712
"26",5000001,5500000,6645,954.576901686538,57.1426952625479,87.9535026291414,897.43420642399,866.623399057396,882.028802740693,0.01047443
"26",500001,1000000,4320,596.111110694481,85.3921959338186,38.7212257414722,510.718914760662,557.389884953009,534.054399856836,0.008764405
"26",5500001,6000000,5265,625.131423182844,48.2816680826945,30.2606399171927,576.849755100149,594.870783265651,585.8602691829,0.004636553
"26",6000001,6500000,4427,662.806190739662,59.4310177841762,21.0957276674671,603.375172955486,641.710463072195,622.542818013841,0.011688419
"26",6500001,7000000,5505,515.56547874758,36.9593351942603,34.1893315540656,478.606143553319,481.376147193514,479.991145373417,0.004679096
"26",7000001,7500000,2939,471.019661248094,77.0355623147916,29.3131191136672,393.984098933302,441.706542134427,417.845320533865,0.002359441
"26",7500001,8000000,4291,575.764728178561,53.6225185900039,43.5739861307666,522.142209588557,532.190742047795,527.166475818176,0.005473173
"26",8000001,8500000,6078,633.150414948308,35.3915464334277,49.9876922380063,597.75886851488,583.162722710302,590.460795612591,0.009588771
"26",8500001,9000000,7310,595.651615536393,24.6824748648651,68.6113728233031,570.969140671528,527.04024271309,549.004691692309,0.008127485
"26",9000001,9500000,5243,685.581930055239,28.5617461342918,28.44739576352,657.020183920948,657.134534291719,657.077359106333,0.001347515
"26",9500001,10000000,5690,710.370469236441,86.6991755899071,28.065369465854,623.671293646534,682.305099770587,652.98819670856,0.013078284
"27",1,500000,3793,677.059662355772,52.8195168750535,54.759355100432,624.240145480719,622.30030725534,623.270226368029,0.016091693
"27",1000001,1500000,6243,564.407519449567,45.9723945221922,49.0075795510929,518.435124927375,515.399939898474,516.917532412925,0.009543592
"27",1500001,2000000,5212,573.361794920231,29.0094451002078,28.3795893264396,544.352349820023,544.982205593791,544.667277706907,0.008290468
"27",2000001,2500000,6486,731.28944997389,52.5558493292774,46.9717445696297,678.733600644613,684.317705404261,681.525653024437,0.009486593
"27",2500001,3000000,4398,513.768241255333,28.6428140830612,36.1896004315349,485.125427172272,477.578640823798,481.352033998035,0.012012538
"27",3000001,3500000,8289,771.971544458182,56.5151283992163,44.7514307202364,715.456416058965,727.220113737945,721.338264898455,-0.001700662
"27",3500001,4000000,3404,467.820468939499,49.1622824733713,28.7429976961866,418.658186466128,439.077471243312,428.86782885472,0.004994378
"27",4000001,4500000,6767,541.284629778645,59.7304212284944,25.5028406588099,481.554208550151,515.781789119836,498.667998834993,0.011493792
"27",4500001,5000000,5591,605.437767722498,71.1425078740431,45.7589685854327,534.295259848455,559.678799137066,546.98702949276,0.00069034
"27",5000001,5500000,7903,567.996879298196,25.3863510004448,21.5325261430116,542.610528297751,546.464353155185,544.537440726468,0.004218825
"27",500001,1000000,5814,619.56855168895,63.6709506218467,39.709117200553,555.897601067103,579.859434488397,567.87851777775,0.011556789
"27",5500001,6000000,4737,682.421578805894,27.4716099553625,58.327519222541,654.949968850531,624.094059583353,639.522014216942,0.018173165
"27",6000001,6500000,4383,563.337939290264,42.5408837132927,58.6618211099849,520.797055576972,504.676118180279,512.736586878626,0.005411519
"27",6500001,7000000,4999,662.786021176813,102.594459453772,18.0672759703739,560.191561723041,644.718745206439,602.45515346474,0.002095698
"27",7000001,7500000,2593,427.807884084643,53.7160755910882,38.0017706463186,374.091808493555,389.806113438324,381.948960965939,0.005156651
"27",7500001,8000000,5829,476.924217735912,20.007936217502,38.1469055276975,456.91628151841,438.777312208214,447.846796863312,0.003838585
"27",8000001,8500000,5833,518.965473432603,43.9361246916233,22.3904376330902,475.02934874098,496.575035799513,485.802192270246,0.00288087
"27",8500001,9000000,4416,595.781993648241,23.9946450089337,38.1180062617059,571.787348639307,557.663987386535,564.725668012921,0.004419636
"28",1,500000,4048,514.180948822854,63.9585694170164,19.0490004171879,450.222379405837,495.131948405666,472.677163905752,0.014105487
"28",1000001,1500000,4374,501.168305431253,39.3002195298177,20.8579417928777,461.868085901435,480.310363638375,471.089224769905,0.011123168
"28",1500001,2000000,4545,561.952490408963,45.6652016488442,23.0117875823562,516.287288760119,538.940702826607,527.613995793363,0.006265415
"28",2000001,2500000,2788,479.654968170267,39.3081751768041,45.4363237725811,440.346792993463,434.218644397686,437.282718695575,0.006287477
"28",2500001,3000000,3263,447.277955198493,28.368252600907,24.0462935019532,418.909702597586,423.23166169654,421.070682147063,0.007591715
"28",3000001,3500000,5057,540.29002097281,33.1810747624841,22.3884978876304,507.108946210326,517.90152308518,512.505234647753,0.005216199
"28",3500001,4000000,4627,527.848852688359,44.8917537192319,52.7766348735313,482.957098969127,475.072217814828,479.014658391978,0.006528683
"28",4000001,4500000,2591,459.919966422072,43.0900339353138,36.10877824001,416.829932486758,423.811188182062,420.32056033441,0.005719235
"28",4500001,5000000,5741,683.876705036615,46.6214471537387,47.2328212048596,637.255257882876,636.643883831755,636.949570857316,0.01250633
"28",5000001,5500000,4157,460.605713148558,70.0586288760896,33.4251450677257,390.547084272468,427.180568080832,408.86382617665,0.004268946
"28",500001,1000000,4786,707.676045755099,37.5486969032572,108.463952076672,670.127348851842,599.212093678427,634.669721265134,0.017313911
"28",5500001,6000000,2148,438.60383368194,40.6125896007179,46.6001917405592,397.991244081222,392.003641941381,394.997443011302,0.010634473
"28",6000001,6500000,2253,432.941887053799,33.5514231568523,38.3689833065982,399.390463896947,394.572903747201,396.981683822074,0.004497387
"28",6500001,7000000,6032,767.378258661207,35.8450949696853,17.6534230920806,731.533163691522,749.724835569126,740.628999630324,-0.006213265
"28",7000001,7500000,4816,530.307682396393,44.7962152528708,21.2556182749686,485.511467143522,509.052064121424,497.281765632473,0.002817378
"28",7500001,8000000,3195,412.513039751611,28.5039207436494,30.1405923904676,384.009119007962,382.372447361144,383.190783184553,0.003904706
"28",8000001,8500000,562,326.889090871616,36.6223193190608,10.272081668315,290.266771552555,316.617009203301,303.441890377928,-0.002146972
"29",1,500000,6443,630.968139542747,56.8538284384267,97.6209470317117,574.11431110432,533.347192511035,553.730751807678,-0.000292505
"29",1000001,1500000,5151,485.49692484668,35.9019301132357,61.1279938160151,449.594994733445,424.368931030665,436.981962882055,-0.001830886
"29",1500001,2000000,5111,594.905799126209,43.8440001866111,55.1564680665251,551.061798939598,539.749331059684,545.405564999641,0.010653338
"29",2000001,2500000,3724,464.362240220755,41.9984712127625,30.9741317171429,422.363769007992,433.388108503612,427.875938755802,0.005024986
"29",2500001,3000000,1940,476.611513705204,23.2161008489784,38.0477089560809,453.395412856225,438.563804749123,445.979608802674,0.008633581
"29",3000001,3500000,1970,448.997873662196,37.6059657299811,43.4015598359219,411.391907932215,405.596313826274,408.494110879245,0.003456043
"29",3500001,4000000,6204,513.282971451452,53.0754146607651,32.2404141556763,460.207556790687,481.042557295776,470.625057043231,0.001604975
"29",4000001,4500000,1719,402.289130650985,45.9653411528125,49.1374670678651,356.323789498172,353.151663583119,354.737726540646,0.006123923
"29",4500001,5000000,3504,529.791730853423,50.0759690710984,31.2703338584543,479.715761782325,498.521396994969,489.118579388647,0.013105459
"29",5000001,5500000,4266,404.084999913641,21.97583528002,11.7134178515189,382.109164633621,392.371582062122,387.240373347871,0.006743019
"29",500001,1000000,4369,587.059267637887,47.8501185733912,29.9539312883426,539.209149064496,557.105336349545,548.15724270702,0.011166277
"29",5500001,6000000,2737,458.18807108637,37.3574652475836,13.3995221508267,420.830605838786,444.788548935543,432.809577387165,0.003506419
"29",6000001,6500000,3332,527.837737299931,19.368692305783,34.3757594562339,508.469044994148,493.461977843697,500.965511418923,0.011636035
"29",6500001,7000000,2856,387.590170439551,25.7590613831635,30.8467797602207,361.831109056388,356.74339067933,359.287249867859,-0.001000429
"29",7000001,7500000,4405,431.902936248298,27.9783255501388,34.7719417879343,403.924610698159,397.130994460364,400.527802579261,0.003606887
"29",7500001,8000000,1921,380.502200137576,30.3747212095586,19.0212260700246,350.127478928018,361.480974067552,355.804226497785,-0.002217178
"3",1,500000,8792,1009.87589529555,120.772877954092,153.303579424057,889.103017341462,856.572315871497,872.83766660648,-0.000622552
"3",10000001,10500000,7221,2036.14528038645,266.288850043085,121.436831043349,1769.85643034337,1914.7084493431,1842.28243984323,-0.000668385
"3",1000001,1500000,11529,752.058622095559,156.786555078346,119.685831457871,595.272067017213,632.372790637688,613.82242882745,0.002856774
"3",10500001,11000000,10155,2697.80441391148,504.554535209551,473.07256404146,2193.24987870193,2224.73184987002,2208.99086428597,0.019968459
"3",11000001,11500000,2594,792.617308601148,108.37395718757,43.2680807877805,684.243351413577,749.349227813367,716.796289613472,0.009336769
"3",11500001,12000000,11579,1138.64141555142,84.2586849563813,78.0791521234205,1054.38273059504,1060.562263428,1057.47249701152,0.009420607
"3",12000001,12500000,13713,958.326565097348,101.017939773155,130.362600812688,857.308625324193,827.96396428466,842.636294804426,-0.000444667
"3",12500001,13000000,12497,1060.32682810107,43.8219740930654,116.437417322304,1016.504854008,943.889410778764,980.197132393383,0.008420555
"3",13000001,13500000,13760,1498.02189056357,59.7920731190243,241.691035481403,1438.22981744455,1256.33085508217,1347.28033626336,0.008233486
"3",13500001,14000000,14972,892.613180679647,78.7168223923363,56.4461860456795,813.896358287311,836.166994633968,825.03167646064,0.00461902
"3",14000001,14500000,12285,1290.74925293223,138.081226421549,91.4315893804305,1152.66802651068,1199.3176635518,1175.99284503124,0.016098423
"3",14500001,15000000,9434,840.809952203912,111.656452847732,108.330503732461,729.15349935618,732.479448471451,730.816473913816,0.012348467
"3",15000001,15500000,7464,996.340286306615,161.597080836989,178.111107946243,834.743205469626,818.229178360372,826.486191914999,-0.004498014
"3",1500001,2000000,11694,860.397544189444,155.889312921849,103.590643316624,704.508231267595,756.80690087282,730.657566070207,0.006511352
